日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2023-12-20,大村,1,一般,1,5208,屋良龍紀,26,長崎,53,B1,2.7,4.94,2.23,3.19,27,25.86,63,35.94,曇り,北西,7,6,7.08,1,逃げ,1,0.06,1.49.9,0.17500000000000002,0.17921875,0.21052631578947367,0.47368421052631576,0.0
2023-12-20,大村,1,一般,2,4865,立具敬司,33,大阪,52,B1,3.99,14.1,4.29,28.57,24,26.45,55,34.62,曇り,北西,7,6,7.03,3,逃げ,2,0.11,1.53.0,0.20870967741935484,0.18375,0.08823529411764706,0.3235294117647059,0.5
2023-12-20,大村,1,一般,3,3491,富永　茂,56,福岡,52,B1,3.23,8.51,3.92,20.51,64,28.23,25,37.98,曇り,北西,7,6,7.06,4,逃げ,3,0.09,1.53.5,0.18714285714285714,0.19489473684210526,0.10810810810810811,0.2702702702702703,0.0
2023-12-20,大村,1,一般,4,5152,丸山祐也,28,福岡,50,B1,3.56,18.31,2.36,3.03,14,36.22,46,34.65,曇り,北西,7,6,7.02,2,逃げ,4,0.07,1.51.4,0.2,0.18661016949152542,0.0,0.2727272727272727,0.0
2023-12-20,大村,1,一般,5,4382,高山智至,39,滋賀,55,B1,4.33,12.94,4.5,8.33,33,33.88,26,25.47,曇り,北西,7,6,6.98,5,逃げ,5,0.11,.  .,0.16675,0.1614977973568282,0.05714285714285714,0.2,0.0
2023-12-20,大村,1,一般,6,4681,太田　潮,33,愛知,59,B1,4.55,21.43,0.0,0.0,52,32.52,70,34.96,曇り,北西,7,6,7.03,6,逃げ,6,0.12,.  .,0.203125,0.17982352941176472,0.0,0.23333333333333334,0.0
2023-12-20,大村,2,一般,1,4705,吉川勇作,35,長崎,55,B1,4.12,21.21,4.39,25.52,23,35.2,38,44.7,曇り,北西,8,7,7.01,1,逃げ,1,0.14,1.50.4,0.16666666666666666,0.1607943925233645,0.041666666666666664,0.5,0.0
2023-12-20,大村,2,一般,2,5216,長谷川晴,23,群馬,53,B1,4.34,25.56,0.0,0.0,63,29.6,14,17.27,曇り,北西,8,7,6.91,3,逃げ,2,0.29,1.52.5,0.19875,0.17420289855072466,0.14814814814814814,0.25925925925925924,0.5925925925925926
2023-12-20,大村,2,一般,3,3614,谷　勝幸,50,広島,54,B1,4.28,15.32,5.44,44.0,30,23.21,29,32.81,曇り,北西,8,7,7.0,5,逃げ,3,0.33,.  .,0.16510204081632654,0.17676229508196722,0.0,0.2,0.0
2023-12-20,大村,2,一般,4,4234,野相弘司,40,福岡,56,B1,4.93,27.78,4.33,16.67,21,38.71,69,34.11,曇り,北西,8,7,6.99,2,逃げ,4,0.22,1.51.2,0.1756666666666667,0.1920125786163522,0.0,0.38461538461538464,0.0
2023-12-20,大村,2,一般,5,3477,近藤稔也,53,徳島,53,B1,4.3,26.58,3.5,12.5,13,15.65,12,39.68,曇り,北西,8,7,7.04,4,逃げ,5,0.19,1.54.1,0.17756756756756759,0.18819587628865977,0.0,0.15384615384615385,0.0
2023-12-20,大村,2,一般,6,5199,垂水　悠,21,徳島,54,B1,4.22,22.89,0.0,0.0,59,29.37,54,35.85,曇り,北西,8,7,7.01,6,逃げ,6,0.22,.  .,0.15444444444444444,0.13203125000000002,0.0,0.05,0.0
2023-12-20,大村,3,一般,1,5012,加倉侑征,26,福岡,52,B1,5.76,35.37,4.17,21.74,69,36.0,45,43.48,曇り,北西,8,7,6.9,1,逃げ,1,0.27,1.50.3,0.1512,0.14756476683937825,0.0,0.5,0.0
2023-12-20,大村,3,一般,2,4202,浮田圭浩,41,岡山,55,B1,4.18,18.56,3.33,9.52,39,41.41,19,27.12,曇り,北西,8,7,6.97,2,逃げ,2,0.38,1.52.6,0.18883720930232556,0.19133620689655173,0.0,0.375,0.25
2023-12-20,大村,3,一般,3,3967,鈴木茂高,44,愛知,56,B1,4.5,22.43,0.0,0.0,31,20.51,30,35.38,曇り,北西,8,7,7.09,4,逃げ,3,0.51,1.54.7,0.18702702702702703,0.1971698113207547,0.3333333333333333,0.0,0.0
2023-12-20,大村,3,一般,4,3430,角浜　修,55,広島,56,B1,4.32,30.39,4.22,23.91,35,26.5,50,37.5,曇り,北西,8,7,7.02,6,逃げ,4,0.49,.  .,0.16236842105263158,0.1607488986784141,0.0,0.3333333333333333,0.0
2023-12-20,大村,3,一般,5,4146,柳橋宏紀,42,滋賀,53,B1,4.31,24.75,3.4,10.0,66,32.0,24,21.19,曇り,北西,8,7,6.96,3,逃げ,5,0.48,1.53.3,0.15976190476190477,0.15882096069868995,0.25,0.25,0.0
2023-12-20,大村,3,一般,6,4879,山崎鉄平,28,佐賀,53,B1,4.67,28.74,5.16,26.79,50,33.06,65,35.66,曇り,北西,8,7,7.03,5,逃げ,6,0.6,.  .,0.18535714285714286,0.16387254901960785,0.0,0.2,0.0
2023-12-20,大村,4,一般,1,4313,西村美智,39,香川,50,A2,6.26,46.15,6.44,51.16,55,37.1,28,36.15,曇り,北西,7,6,6.91,2,まくり差し,1,0.13,1.51.2,0.1387179487179487,0.14342465753424657,0.46938775510204084,0.42857142857142855,0.0
2023-12-20,大村,4,一般,2,3232,山川美由,57,香川,46,A2,6.35,45.74,6.77,51.92,36,31.5,75,35.85,曇り,北西,7,6,6.97,3,まくり差し,2,0.16,1.52.7,0.13666666666666666,0.14167597765363127,0.023255813953488372,0.6046511627906976,0.46511627906976744
2023-12-20,大村,4,一般,3,4017,向井美鈴,43,山口,45,A1,5.45,31.93,5.7,34.78,20,36.29,44,27.1,曇り,北西,7,6,6.98,1,まくり差し,3,0.16,1.49.7,0.194,0.17485401459854016,0.08333333333333333,0.3888888888888889,0.0
2023-12-20,大村,4,一般,4,4224,大橋栄里,41,福岡,48,B1,4.81,28.24,4.88,30.36,46,23.08,40,40.31,曇り,北西,7,6,7.03,5,まくり差し,4,0.19,.  .,0.201875,0.20011235955056178,0.08823529411764706,0.5294117647058824,0.0
2023-12-20,大村,4,一般,5,4878,西岡育未,29,徳島,47,B1,4.55,21.79,4.54,29.73,67,43.55,16,32.69,曇り,北西,7,6,6.89,4,まくり差し,5,0.22,1.53.8,0.17294117647058824,0.17752688172043013,0.11764705882352941,0.47058823529411764,0.0
2023-12-20,大村,4,一般,6,5277,井上未都,21,福岡,46,B2,1.72,2.13,2.0,0.0,71,32.28,51,49.61,曇り,北西,7,6,6.97,6,まくり差し,6,0.4,.  .,0.18511363636363634,0.18457142857142858,0.0,0.16666666666666666,0.0
2023-12-20,大村,5,一般,1,4233,亀山雅幸,40,群馬,53,A2,5.71,38.02,5.09,18.18,48,41.27,15,33.33,曇り,北西,8,7,6.91,1,逃げ,1,0.23,1.50.3,0.1423076923076923,0.16020242914979757,0.16666666666666666,0.3333333333333333,0.0
2023-12-20,大村,5,一般,2,3730,塩崎優司,51,愛知,53,B1,4.68,23.0,4.63,25.0,11,28.44,20,42.86,曇り,北西,8,7,7.02,2,逃げ,2,0.25,1.52.0,0.16512820512820514,0.1697119341563786,0.0625,0.53125,0.65625
2023-12-20,大村,5,一般,3,4382,高山智至,39,滋賀,55,B1,4.33,12.94,4.5,8.33,33,33.88,26,25.47,曇り,北西,8,7,6.98,3,逃げ,3,0.25,1.53.1,0.15645833333333334,0.1614977973568282,0.06896551724137931,0.5517241379310345,0.0
2023-12-20,大村,5,一般,4,3881,浦上拓也,50,大阪,53,A2,4.68,26.14,5.08,32.0,32,50.0,13,31.3,曇り,北西,8,7,7.06,4,逃げ,4,0.2,1.54.5,0.16038461538461538,0.15583050847457627,0.0,0.2,0.0
2023-12-20,大村,5,一般,5,5208,屋良龍紀,26,長崎,53,B1,2.7,4.94,2.23,3.19,27,25.86,63,35.94,曇り,北西,8,7,6.97,6,逃げ,5,0.28,.  .,0.18039215686274512,0.17921875,0.0,0.3793103448275862,0.0
2023-12-20,大村,5,一般,6,4785,木幡純也,36,愛知,52,B1,4.25,14.47,0.0,0.0,72,25.86,36,33.33,曇り,北西,8,7,7.01,5,逃げ,6,0.28,.  .,0.19090909090909092,0.18128048780487804,0.0,0.3333333333333333,0.0
2023-12-20,大村,6,一般,1,4027,松江秀徳,45,佐賀,55,A2,5.12,31.58,5.7,34.09,57,24.11,62,40.83,曇り,北西,7,6,6.89,1,逃げ,1,0.13,1.50.2,0.17057692307692307,0.16015810276679843,0.45454545454545453,0.4090909090909091,0.0
2023-12-20,大村,6,一般,2,3477,近藤稔也,53,徳島,53,B1,4.3,26.58,3.5,12.5,13,15.65,12,39.68,曇り,北西,7,6,6.99,4,逃げ,2,0.18,1.54.0,0.18,0.18819587628865977,0.07142857142857142,0.5,0.6428571428571429
2023-12-20,大村,6,一般,3,4681,太田　潮,33,愛知,59,B1,4.55,21.43,0.0,0.0,52,32.52,70,34.96,曇り,北西,7,6,6.98,3,逃げ,3,0.08,1.53.3,0.17387096774193547,0.17982352941176472,0.06666666666666667,0.43333333333333335,0.0
2023-12-20,大村,6,一般,4,3362,間嶋仁志,54,三重,55,A2,6.06,47.5,6.21,52.94,19,56.2,57,25.49,曇り,北西,7,6,6.95,2,逃げ,4,0.07,1.52.0,0.18355555555555556,0.1810486891385768,0.1,0.4,0.0
2023-12-20,大村,6,一般,5,4705,吉川勇作,35,長崎,55,B1,4.12,21.21,4.39,25.52,23,35.2,38,44.7,曇り,北西,7,6,7.0,5,逃げ,5,0.09,.  .,0.13945945945945945,0.1607943925233645,0.0,0.2,0.0
2023-12-20,大村,6,一般,6,4040,廣瀬将亨,44,兵庫,58,A2,5.21,37.38,5.87,43.33,65,32.03,53,28.46,曇り,北西,7,6,6.98,6,逃げ,6,0.16,.  .,0.139,0.14571955719557197,0.0,0.09523809523809523,0.0
2023-12-20,大村,7,一般,1,4427,秦　英悟,38,大阪,52,A1,6.73,48.98,8.16,52.0,68,20.35,68,29.23,曇り,北西,8,7,6.98,2,まくり差し,1,0.25,1.52.1,0.13625,0.14626865671641792,0.5517241379310345,0.3103448275862069,0.0
