日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-07-16,大村,1,一般,1,4878,西岡育未,28,徳島,47,B1,5.22,27.16,4.78,38.89,76,26.67,50,28.57,晴,南,3,2,6.95,1,逃げ,1,0.09,1.50.2,0.1805882352941176,0.1788442211055276,0.3157894736842105,0.23684210526315788,0.15789473684210525,0.2631578947368421,0.0,0.02631578947368421,0.0,0.0,0.2894736842105263,0.15789473684210525,0.15789473684210525
2023-07-16,大村,1,一般,2,5144,中尾彩香,22,福岡,50,B1,3.18,14.13,2.4,4.0,30,0.0,72,50.0,晴,南,3,2,7.02,2,逃げ,2,0.22,1.52.5,0.2138235294117647,0.2129591836734694,0.030303030303030304,0.18181818181818182,0.18181818181818182,0.0,0.6060606060606061,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,大村,1,一般,3,4088,野田祥子,42,長崎,48,B1,3.63,18.46,4.5,29.49,73,13.33,73,35.29,晴,南,3,2,6.97,6,逃げ,3,0.21,.  .,0.1782857142857143,0.1958385093167702,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.0,0.0,0.023809523809523808,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0
2023-07-16,大村,1,一般,4,5140,吉田彩乃,22,静岡,49,B1,3.47,11.46,1.33,0.0,68,33.33,14,25.0,晴,南,3,2,7.02,4,逃げ,4,0.18,1.54.6,0.2648387096774194,0.1963131313131313,0.030303030303030304,0.12121212121212122,0.15151515151515152,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0
2023-07-16,大村,1,一般,5,3509,道上千夏,51,香川,49,B1,4.56,26.92,3.88,23.53,63,40.0,32,46.67,晴,南,3,2,7.0,3,逃げ,5,0.13,1.54.1,0.1285714285714286,0.1414193548387096,0.08571428571428572,0.0,0.22857142857142856,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.0,0.0,0.0
2023-07-16,大村,1,一般,6,5148,松本　怜,29,福岡,44,B2,1.69,0.0,4.25,25.0,27,33.33,30,45.45,晴,南,3,2,7.04,5,逃げ,6,0.15,.  .,0.2628888888888889,0.2276315789473684,0.0,0.06896551724137931,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,大村,2,一般,1,4714,喜多須杏,32,徳島,49,B1,4.16,22.97,2.63,0.0,24,33.33,44,26.67,晴,南,3,2,7.01,1,逃げ,1,0.25,1.52.1,0.1482142857142857,0.1824561403508771,0.13043478260869565,0.13043478260869565,0.2608695652173913,0.08695652173913043,0.0,0.0,0.0,0.0,0.2608695652173913,0.4782608695652174,0.08695652173913043
2023-07-16,大村,2,一般,2,3693,栢場優子,51,東京,43,B1,4.06,19.05,0.0,0.0,61,35.71,66,31.25,晴,南,3,2,7.01,4,逃げ,2,0.28,1.55.4,0.1789473684210526,0.1774193548387097,0.1,0.16666666666666666,0.2,0.0,0.5666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
2023-07-16,大村,2,一般,3,4947,間庭菜摘,30,福岡,48,B1,4.78,26.27,3.88,11.76,40,20.0,69,26.67,晴,南,3,2,6.98,2,逃げ,3,0.26,1.53.2,0.1862962962962963,0.1932934131736527,0.0,0.16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,大村,2,一般,4,5203,神里琴音,19,福岡,45,B1,2.96,13.13,2.97,7.89,58,25.0,27,41.67,晴,南,3,2,6.98,6,逃げ,4,0.22,.  .,0.1878,0.1775799086757991,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
